Gene,1,2,3,4,5,6,7,8,9,10,11,12
ATP5MG,0.00333078438807958,0.00430647497498085,0.00341784230603752,0.00250529648266504,0.00346162874512705,0.00638304482128439,0.00311784069351419,2.66240530327041e-260,4.55055511472653e-61,0,0,1.50589721839259e-22
THY1,0.00544591965694447,0.00134769411544766,0.00271056924106535,0.00351578743218419,0.00193600930799304,1.17074487846683e-05,0.00114189148511676,5.03230522614972e-11,0.00298369900944985,0.00156710027544315,0.000117716104732846,0.00559033130362784
KLF6,0.00192203076169034,0.00169407563558679,0.00152368493668462,0.00163160565192872,0.00292682703303223,0.00322656738781228,0.00276953015144413,0.0016667765780574,0.0058463529719422,0.000981835855795309,0.00188709292084722,0.0037101749502148
AKR1C1,1.60122021675951e-128,0.000133463757724337,5.87671571263849e-60,0.00579485793863237,0.0018552725305069,0.00610503514140876,6.57728592429839e-85,1.70445569411003e-119,1.78434028590412e-82,0,0,1.92485432293238e-108
AKR1C2,7.90564833378214e-184,3.14807623997124e-80,6.91591005385352e-34,0.00504633552370974,8.33805936373546e-05,0.00639440905447127,2.70512114163718e-79,0,4.00432444812557e-81,0,0,1.01210911766256e-207
AKR1C3,2.92291079999371e-156,0.00101494319324616,0.00345714703521389,0.00415368754956326,0.000317225320750179,0.00476413176049251,2.25265912638864e-06,9.09503637507589e-239,2.22294638081578e-62,0,0,1.16270646907651e-100
ATP5F1C,0.00101119501479929,0.00481906734832411,0.00312175130809091,0.00103741092577203,0.00114563625182964,0.00386255208637889,0.00198873717156779,4.33178563625227e-266,2.95019375048241e-66,0,0,8.13968428935003e-17
CXCL12,0.00161607301601247,0.00273005735543945,0.00519297046618537,0.00160273883751265,5.7695197886807e-21,0.000740539381137973,2.16230395462232e-07,2.27908173246579e-63,8.312199016985e-05,0,0,2.04009305892335e-52
DKK1,0.00419349926093908,0.00494914817070239,7.66012875883753e-75,0.00218544681937725,7.73441574563129e-35,6.15592971367591e-102,0.00177700182201011,3.63029674846546e-19,7.88675317720824e-83,2.25860258089018e-310,9.21878796047055e-106,0.00399682967629813
ARID5B,0.00163005252190915,0.00240052494021265,0.00230816387568929,0.000975978342743742,0.00320564448972957,0.00295636111055012,0.00303743543158889,0.00152962545140306,0.0004816883731677,0.000172956615387566,0.00104383454093767,0.00223888587033951
SRGN,0.00547533441444591,0.00592970383591701,0.00186364695858434,0.00615037606482115,0.00418329884766255,0.00421475655167504,0.00583366464649041,3.97993998636999e-151,1.00414982333626e-46,0,5.31462065089066e-207,3.3395713764377e-06
DDIT4,3.07309477655252e-53,3.31433833913437e-22,0.000811354341609403,0.000824145189035088,0.0040391589470789,0.00357014659117536,0.00190583127260329,0.00293437094924963,2.59124437198794e-134,2.41519016178386e-75,0.00331817601116306,1.35525482097957e-79
PLAC9,0.00259588420166923,5.00563845313755e-08,0.0032381961619046,0.00315332494256297,0.000547756553582502,0.00101001726492009,0.00515961420504929,2.46754703279824e-74,3.32535696973344e-46,0.00199404173777226,0.00220944068641543,0.00293373199389126
ADIRF,0.00125177817145193,0.00170077887278059,5.80694859848027e-213,2.16279231186792e-106,1.81321947943358e-149,0.00573826157703779,0.00155500657540242,0,8.7027979759512e-211,0,0,6.74164354252885e-17
ACTA2,0.00326473537681553,0.00261870560823459,0.00617914885155014,2.74127291628847e-82,5.9253782622073e-11,8.16423648782932e-23,0.00344143344528787,0.00268576769301259,3.86400656190314e-102,0,0,0.00364734925819173
ANKRD1,0.00580668967942996,0.00221338855475951,7.02504380537192e-174,7.83810418254762e-160,1.46766797387961e-184,5.58098899619204e-234,0.00287273733580728,1.39809446379473e-14,1.15501814609227e-236,0,0,2.72016418762417e-05
SCD,6.54429157172193e-16,1.83725420727286e-56,2.21700778253696e-48,1.04910682745842e-32,0.00490741247853242,0.012777563958488,5.18035988347032e-145,0.000389957284124878,6.23143790670333e-53,0.00026304199056897,0.00116227468695337,2.51389985957401e-17
NDUFB8,0.00179432429304421,0.00492517551356902,0.00322273615358878,0.0010659715939715,0.00144363536063321,0.00341231587636285,0.00207934290336279,5.67421675925976e-262,2.15315364695279e-71,0,0,5.94060096301555e-18
ATP5MD,0.00401632979158837,0.00334934697354483,0.00177072289097685,0.00233624401783306,0.00366409068197274,0.00566286983809378,0.00332273803899161,6.23485016851063e-250,5.54390651581135e-61,0,0,1.2384998507427e-19
GSTO1,0.00168797010145908,0.00586323929248345,0.00343172989563502,0.00469407186936824,0.000330267201956839,0.000912027536255311,0.00110572784245405,0.00216150294464385,7.69242641362396e-22,1.59616433987429e-26,0.00356531864245911,0.00392595294611865
HTRA1,0.00131543840251069,0.00181388798708087,0.00721906882199462,0.00571399946949887,0.00400144099590145,0.00368651791950476,0.00197870166276479,0.00176177896297011,0.0108184607158713,0.00440728598089799,0.00232795042260046,0.00851987965757877
BNIP3,0.0023587873247856,0.00238646991650667,0.00120673416513953,0.00111583629053233,0.00476831143402837,0.00430193380856237,0.00196318773765836,0.00248717217353441,5.80097806067038e-20,0.00599775825846375,0.00797332657753387,8.2898527462662e-16
C1R,8.89537669995429e-245,2.32292115562955e-147,0.00790850835878825,0.000544191553728797,1.00929270371093e-71,0.00155451711198779,6.80375453880865e-06,4.67063902877494e-122,0.00110233353869041,5.18761685432317e-75,3.52489569001867e-33,3.6984572377497e-203
MFAP5,0.00303686375113595,0.0017100618843531,0.00160304842150215,2.55876908402758e-14,0.000501300726655473,1.95506066106503e-73,1.17678206018139e-21,6.64307672033327e-189,5.44537623909096e-38,2.14153298370289e-187,4.09768316971252e-12,0.00524691656521186
H2AFJ,0.00307113696349094,0.00277303220486348,7.92756357801703e-05,0.00189672633048091,0.00189287742512104,0.0066726011810563,0.00473286625762889,0.000859029369337198,0.000928831214081101,0.00112566076944519,0.000669147643958986,0.00302421522147235
MGP,8.04943112109377e-139,5.34516737502572e-238,1.57081786347797e-18,0.00114415593332691,1.69779730405594e-318,6.45299814897918e-45,0.000350923310972331,0.00117441432810671,0.0147450328404527,0.00693177830518771,0.0102412197210985,0.00641537735223367
MGST1,0.000570952937646955,0.00446979219978,0.00373930680667652,0.00465898736691613,0.00312925248687238,0.00874536854537272,0.00264706782089895,0.00230647791244028,1.0537005344499e-107,3.58527292276633e-215,1.60923670447427e-49,2.36345249720288e-05
SLC38A2,0.00196339797377303,0.00150556879604984,0.00164720479483328,0.00306781845349058,0.00491780172575943,0.0019086368938061,0.00453103166049358,0.000562033523509195,0.000993148785379759,0.00146952007499629,0.00031563019581847,0.00364821434906121
TUBA1B,0.00300019930493845,0.00929420576574541,0.00299861690068096,1.69620986917286e-10,0.000537882316184225,0.00168478162505937,0.00263341576825136,0.0107808251732882,0.00570044938361527,0.00657998734142253,0.0038607849001439,3.76503313963831e-06
TUBA1A,0.00170551684256168,0.00573700741815274,0.0037598362915499,3.30870753173473e-18,0.00159977530697433,5.87686504147432e-58,0.00225114810365955,0.012066122978001,0.00509111924176927,0.0017303151186619,0.00106376660293052,7.35449084862908e-05
TUBA1C,0.00166118142062466,0.00620138101170861,0.00238152303098724,2.17872964326155e-05,1.48765682607753e-05,0.00169484274828619,0.00133868072448076,0.00236163723955044,8.17654267484921e-21,0.00115236059452185,0.00217324543473886,0.000392997876275011
LIMA1,0.00279721334412221,0.0031063146795285,0.00151952382295086,3.02272116149405e-34,0.00270419065475548,0.002409176067566,0.00347240609740859,0.00079030266591966,0.00122122177412859,5.8669750101825e-27,6.69280878500539e-28,0.00137570379392108
NR4A1,4.63838400380923e-38,0.000283266302510531,5.31494964270642e-73,8.51812290587466e-73,0.000342708731611334,1.13236919575269e-218,0.00199538047811191,1.13186736003594e-23,0.00594369347420288,0.00394023934547059,0.00273164474875584,2.7192724915833e-13
KRT7,0.00274673029104436,0.00586368606744514,2.00488249360292e-76,5.42006802114174e-42,1.04773855202688e-35,5.85677072932275e-148,0.00484740879469002,5.780211904966e-152,1.40879331150584e-137,0.000152321268614428,1.05891551778745e-198,0.000591190541664766
KRT18,0.00256583281258974,0.00103431074117831,9.60076492078439e-149,3.22084322628601e-137,2.1540349160908e-225,1.31021914244573e-92,0.000851198014201576,0.00529445127598482,2.95544166094275e-184,4.67144358212153e-24,0.00257251374949598,2.37950126953326e-87
IGFBP6,0.00221401198704607,0.00406441035014331,9.36314978104959e-34,0.00541752321822953,7.83629048116447e-34,5.43648406444841e-52,0.00452868370135161,1.44119097743785e-36,0.000549708753181033,3.1103462522984e-53,0.00143158018992816,0.000992240112526435
ATP5MC2,0.00233184096574925,0.00428837250915136,0.00381419439587869,0.00263773317305247,0.00345055070202899,0.00643533558650207,0.00274231827649165,6.71201046386979e-264,4.47136145130114e-60,0,0,2.13894567367481e-25
HNRNPA1,0.000886443633716887,0.00320239887369353,0.00388767309039934,0.00194263550827835,0.00284562478950419,0.00456096594929145,0.00155550332780907,0.0144476234056128,0.00739925902336162,0.00821599388581802,0.00678812529966987,0.000282189775884571
ITGA5,0.00301928853616579,0.0025046377885521,6.75859394908999e-09,0.00391511170517146,0.0053687099513554,2.3513852579807e-10,0.00286593955736781,2.61851898425575e-09,0.00110201595323559,0.00054601893747706,0.00296373549757445,0.00454193965190584
BLOC1S1,0.0024919167143676,0.00270062292234792,0.00179031469777365,0.00175098212145594,0.00127792208063509,0.00411257379828987,0.00299033733825329,6.15969896847622e-266,1.77437725827204e-67,0,0,4.89678975693457e-22
ATP5F1B,0.00199539161557421,0.00532771436694443,0.00343718649440723,0.00155463124696003,0.00209810590520456,0.0049385853707229,0.00220418170608186,2.45168833148594e-261,2.14328593635123e-64,0,0,1.01240921725154e-17
LRP1,0.00328944025801204,0.000132101953699892,0.00368390691150155,0.00427108486551994,0.00275284901861229,0.00500428710693771,0.00266617413188709,0.000217600526667867,0.000561660700814798,0.000433494385674434,0.00033776791643616,0.00227976077019761
NDUFA4L2,3.0959743532359e-91,6.13530689142363e-140,2.07374495114438e-07,6.47997751790561e-25,0.000127999908533932,0.000184996348156373,1.35501763608819e-139,5.90784076716609e-53,1.26896211887353e-37,0.00243645987832211,0.012910204953429,0.00331407161021946
GLIPR1,0.00480471031740604,0.00421633172238608,0.0013675010010191,0.00118338852071496,0.000642847165755095,9.8917786613113e-27,0.000755032594901629,0.000220048453694551,0.00100471160174541,0.000158863540019949,2.04871140910021e-11,0.00289776169776607
EPYC,1.95978741676436e-257,3.55443849248706e-124,4.43114816236729e-82,2.88012306670705e-103,7.19353408066681e-233,2.26924012115815e-109,2.43672323051848e-187,9.06965044729646e-109,3.53090772177609e-200,0.0120307003506231,1.07543525135734e-20,2.13954042399149e-239
LUM,3.36523953912164e-12,1.09233296223761e-67,0.00579954753570536,0.0010787188160581,0.00168819714078948,3.0122711653227e-06,2.93150522840001e-168,2.55807287535186e-16,0.00243923178157974,0.00498302327725771,0.00469496911484557,3.26847662341231e-55
DCN,8.81563623810888e-05,0.00224028604734455,0.00917754485840416,0.00719197420510845,0.00390234881356826,0.000880657661349497,0.00420592427318264,5.18250958717154e-73,1.39393620157071e-27,0.00708757796186278,3.96953463321096e-08,0.005271471095981
BTG1,0.000171942658841986,0.00114488074778602,0.00429830910941928,0.00424307257869609,0.00344428927524906,0.00707879882406585,0.00200146075274868,0.00382829565441356,0.00507187239050793,0.00292422210957189,0.00862337184115443,8.87021565031917e-08
TXNRD1,0.00350874828198073,0.00209878279077463,0.000820007631419096,0.0037246302823984,0.00415253377649667,0.00347702438671078,0.00369245849793759,0.000791922412166396,0.00033100028683998,2.11935316570476e-13,0.00032487207749711,0.000746984721959478
C12orf75,0.00697019321227455,0.00338305714118035,1.83303214386609e-05,0.00281566401816216,0.000314191413151462,3.79767647716788e-40,0.00326177781682884,0.000566801684844154,0.00210834994938575,0.000552261374084415,0.000930942885860345,0.00712340364898163
POSTN,0.00398012795584937,0.00216451081322793,0.00418191892189986,0.00520055379653638,0.00251369184480463,8.93081087158004e-67,0.00274226170736355,2.43816058361097e-25,0.0105748491301058,0.00485195328741517,0.0108473055652523,0.0138706445313664
RGCC,0.000475200209217903,1.49129570900626e-152,0.000496188355066695,0.000827472196240757,0.00119340584755878,0.000135425803450924,5.35032127752756e-79,1.09522836735953e-13,0.00199302820037578,0.00181359922558964,0.00357282735300454,8.23276856211591e-17
DNAJC15,0.00107483831818888,0.00485416985982417,0.00263180231260121,0.00168248004138342,0.0024832601308517,0.003370508955742,0.00312485948731573,0.0019398491541232,8.37035922223173e-42,1.2135193937065e-25,0.000279767834854989,3.33214090611673e-05
TSC22D1,0.000987745983684397,0.000889653797803951,0.000880324562497759,0.00270866399400324,0.00124564870419815,0.00289997018188784,0.00188449396249913,0.0048664250944173,0.00985790059231959,0.00771928542222051,0.00630125621505795,5.14447827102313e-14
LMO7,0.00526340642612024,0.00310214263566631,3.61546262066347e-05,9.44105742884573e-46,0.0012904134114641,6.43052166167021e-78,0.00553980380368998,2.7387235705494e-94,8.60648175051836e-56,2.69834961669528e-122,7.00883803081819e-172,0.000888861963658838
KCTD12,0.00173322827340868,2.28819314249389e-68,0.00178951069565378,2.71122998604897e-05,0.00367715036187711,1.22091431404046e-28,1.38460998041848e-20,0.000110051010513483,0.000961951195409501,4.68264131306957e-101,8.92662762978683e-170,2.80950909334677e-31
ITGBL1,0.00395287122777628,0.00100846540250911,0.00347287392017366,0.00563200638522284,0.00336675596002993,1.82631262510306e-19,0.00430685118792473,1.57935168168506e-143,2.93430207354931e-12,0.000941054316565388,9.31943375040175e-60,0.00158568072744999
COL4A1,0.00456181166522313,3.4210955192216e-14,0.000256729597787181,0.00193206635047127,0.00464196498630643,0.00649441021956628,0.00426424171877528,0.000259176738069585,0.00272979147342802,1.0335067736814e-31,1.82930449015871e-133,0.00468334408282446
COL4A2,0.00422221253065876,0.000293124559451561,0.000225140440588973,0.00201856697157573,0.00404912195062759,0.00569754643153604,0.00369831231073542,0.000905888155313379,0.00377484901096895,0.000389137630954835,9.07546743311544e-58,0.00473776857718362
GAS6,0.00619321995097384,0.000638147695845623,0.00471109335153619,0.00279578610043791,0.00585950328003646,4.73544465591865e-05,0.00341472973869947,3.17742703980147e-55,1.6095435774306e-41,0.00210571407796316,0.0021457065112663,0.00340549536758624
RTRAF,0.00196351855659963,0.00402485477619796,0.00301804046775476,0.00246674827130957,0.00234513801070601,0.00496583197544158,0.00217506110242704,1.29630519190441e-274,4.64762168485059e-64,0,0,2.89875778729696e-22
LGALS3,3.80804746006846e-12,0.00427193927401632,0.00419771010103872,0.00456539978878783,9.99631787187103e-12,0.00632785625799237,0.003056848345062,5.50387260546219e-26,5.51040403433886e-29,0.00164320969022804,0.00709123192838617,0.00343524658189627
HIF1A,0.00326837113546911,0.00150625082502346,0.0029745640522186,0.00263581049811523,0.00506110425129478,0.00180016705699029,0.00277303848119417,0.000561039099549371,0.00200133093880819,0.00289837201226213,0.00203813297967659,0.000773414296178436
ZFP36L1,0.00148505806956755,8.84842490833484e-07,0.00248912726818662,0.00569396249130365,0.00373288696930241,0.002252371712188,0.00211999354566547,0.00400332256761503,0.00374351855268595,3.25013336846272e-07,0.00221355987170194,1.85600191664743e-22
ACTN1,0.00449121812914432,0.00355294792591226,0.00300631789947479,0.000294847774919282,0.00355703287726223,0.00237630085859299,0.00369907549660423,0.00290305570333836,0.00407134384354659,0.0018488669392865,0.00112837102692395,0.00694290981970103
NPC2,0.00102335592021166,0.000710183252761525,0.00431419935102071,0.0052317881114924,0.00288628255497248,0.00531588281375319,0.000945020510674832,0.0057796753753642,0.00461348266625789,0.0038051338753232,0.00495965277374932,0.00400868681574999
LTBP2,0.00367226254315262,0.000719625590509675,0.00123923029918272,0.00455295434631074,0.00175551936046034,1.60437426824809e-49,0.00284614901558288,4.62168532155121e-116,6.41586720564184e-08,6.20344410069165e-46,4.41987839287902e-06,0.00449287471844603
FOS,2.72883369752501e-60,3.08385649753351e-76,0.00425463390985578,4.65781055511022e-23,0.00206662374943241,0.00209422497642861,0.00162631256320109,0.000343396494011168,0.0109114801028295,0.00549410180745766,4.62729636143559e-70,6.13346592677577e-79
FBLN5,4.64589538289353e-129,9.7301081618498e-156,4.07462227321238e-38,4.68856143600413e-06,2.46981484557559e-81,1.40120938826995e-168,9.17661900234079e-124,1.03403498593475e-05,0.0104290412028218,0.00256911309586647,0.0010473836465482,0.0170925866147553
IFI27L2,0.00358789948345804,0.00250929923471391,0.0024236996351143,0.00344183518907313,0.00282342570252057,0.00146738616157597,0.00270149587301425,0.00222257949092606,4.57144630121327e-78,8.8767259547857e-85,0.000561877463420888,0.000843357325643076
MEG3,0.00364926071925332,0.00164613568817346,0.00213658018345804,0.00235626510899537,0.00240666931444439,0.000472323819267278,0.0027861947090533,2.42672268643793e-213,8.03519003494286e-34,0,0,3.87213994464562e-19
CKB,0.00108033709676863,1.54411707791779e-42,5.53337433445186e-124,7.17059673560256e-59,4.40037275157197e-178,0.00118234125669889,0.00399531365085822,0.00286380211386312,5.47032287753675e-08,0.00537611753729172,8.47017020497194e-06,0.00470947075197481
ATP5MPL,0.00236124769408179,0.00369227080093974,0.00315262951143896,0.0022731903100202,0.00366304931782633,0.00580332512349473,0.00244771554361868,4.37840080349496e-264,1.93787906614362e-62,0,0,1.75748249340049e-22
CRIP2,0.00248568733456117,0.00250496006163112,9.39499520813926e-38,0.00213812989641603,9.48591263938598e-66,3.87618913016557e-83,0.00227445717264559,0.00182633419966599,1.82254506525214e-18,0.00274856646440415,0.00200542527719851,0.00827104187114435
NDN,0.000418618458949462,6.3352878100884e-08,0.000716439021548114,0.000144911129330622,0.000421936373143256,0.000485100931398415,2.50433854767436e-44,0.00376982125238115,0.00487097113174658,0.00371557848240343,0.00240862626247885,0.000217625169571588
GREM1,0.00344315799113383,4.75433272238128e-26,0.00155691091208862,0.00037025711307518,0.00228310217569909,7.10203068676424e-86,0.00210454026637813,3.4259936403819e-12,1.42695085912169e-23,0.00428984144677181,8.36744586564811e-20,0.00133114144090032
THBS1,0.0061371618066387,0.00271359637834441,0.00489291512797174,1.45741005459427e-15,0.00510966984817411,6.22909955740316e-26,0.00598403751246079,3.5920848380762e-51,6.1876700669117e-15,0.00121320974762814,4.20591107173169e-20,0.00216837336399752
FBN1,0.00369717105380474,0.00196306390564048,0.00430813561064619,0.00414582550476796,0.00355404127536509,0.000475335320445102,0.00264122278685596,2.49327104394626e-36,0.00275525489320079,0.00063933975198249,2.45370929585601e-45,0.00593504457662528
FGF7,2.99730378622499e-25,9.38209520498309e-17,0.005425390223335,8.8118635147527e-27,0.00391286809818918,4.56674005357126e-78,0.00358287727589446,9.29558504722228e-26,3.71949762147394e-26,4.00146743505077e-40,3.77823310566914e-25,1.44616791329473e-23
ANXA2,0.00482489532308662,0.00889167099332613,0.00465766768244595,0.00391081449018001,0.00384240814979922,0.00442990586973289,0.00554405033053433,0.00860985393449604,0.00433151765895081,0.00427851925317586,0.00654043704255738,0.0093826557952736
TPM1,0.00761903688312412,0.00750397234410327,0.0048745762746407,8.48028859104925e-07,0.00293755893560952,6.77134631304995e-09,0.0048632181853091,0.00801628268828872,1.59575201033934e-09,0.00357416517435164,0.00208993694242288,0.0117534151005801
RPS27L,0.00453445331099869,0.00535055824224995,0.00455486096643673,0.00490513349108242,0.00326303952931266,0.00592474403854771,0.0034455899968828,0.00650026835410801,4.14726127537557e-23,0.00070521083335385,0.00552446223535158,0.0028797920605679
ITGA11,0.00227761519595363,3.15371473949943e-48,0.00341355788000944,0.00177446172621261,0.00328257429092601,3.45982727313924e-48,0.00221194965947853,9.38717607097731e-91,0.000106848673906326,7.78495506106969e-127,9.28084700896986e-60,0.00116465531065872
LOXL1,0.00237200530349646,0.00311052702321753,0.0029487080768387,0.00126185754962758,0.00130512800914555,5.29551606603097e-49,0.00221507096606992,0.00174249577659725,0.00314964030627919,0.000562771163973609,0.000713479639754225,0.00787809178706861
ACAN,2.52164247306453e-13,1.06603829995509e-70,8.22310271372055e-33,7.88442188757509e-93,3.37754565868624e-214,2.55547650592332e-82,0.00399198386486105,1.10829764945222e-142,5.2764866027753e-137,0.00597249217745704,0.00297266832683281,2.73944397453308e-25
MFGE8,0.00530380830125677,5.19522465405281e-05,0.00448330058806603,0.00454190137163069,0.00226972575135512,0.00172574281725095,0.00574180121817332,0.000705617984624062,5.59417580703222e-05,2.76244031978569e-15,0.00830603607357377,0.00275229692352932
SELENOS,0.00267650116691358,0.00400606462041396,0.00227229893486306,0.00144400727604644,0.00119160502405827,0.00243685413671532,0.00199598059215948,4.11263840435068e-274,3.60926503557826e-65,0,0,3.54842104023741e-14
METRN,0.00324581948667989,8.61157410114629e-05,0.00215256572857058,0.00383829020369017,0.00422345336678028,0.00434053342330087,0.00284447306984816,0.00299230968816395,7.15328715848794e-89,7.74840801156769e-05,1.01015825033259e-15,1.37674285058448e-22
SLC9A3R2,0.00341717003198268,0.00359093488098882,0.000684384411209988,0.00168439553066047,1.12077793155843e-06,7.03286672198953e-05,0.00302886434300685,0.000615904307369385,0.00370762944281439,0.00136058463711322,0.000433676367867616,0.00295500025119555
ELOB,0.00446887496530827,0.00356966696298905,0.00314830497914311,0.00394132813919269,0.00472609545399917,0.00591674663236799,0.00381214750495544,1.91471508675038e-267,7.57717556013085e-63,0,0,5.70476906321676e-24
TNFRSF12A,0.00472596026419602,0.00584111405565941,0.000569688276874513,0.00121745334562867,0.00135938610794779,2.83435437344351e-22,0.00173754090067273,0.00178146276358218,0.00291536876444338,0.00557794737032,0.00697899604327012,0.006456129354915
NUPR1,0.00240383201467918,0.000259977832041362,0.00299239617609921,0.00332149570679992,0.00365631959395863,0.0050682116054553,0.00427940839036032,2.82252597581354e-29,0.000987078125976879,0.00277366074148967,0.0073462191631179,0.00413791394623629
ALDOA,1.6310151112765e-20,0.000807705891436791,0.000129166900168233,3.18430270448955e-09,0.000548794083426767,0.000915184721065689,3.24421657959058e-24,0.00835400180474736,0.0027261820251174,0.00572540980795328,0.010055520032257,0.00362620324427614
TGFB1I1,0.00178783963711428,0.00426798841546429,0.00224185753492407,1.13005389749861e-07,1.66371486150857e-12,1.31781245242542e-62,0.00255090024830426,0.000182510337677975,0.00164493498249476,0.000269616621247912,0.000359416146807128,0.00364774081424543
MMP2,0.00353135103915986,0.000835244850888084,0.00510977938039459,0.00581653533035614,0.00323524155319659,0.00132928930356698,1.27288398872426e-35,0.00182360828659314,0.0100944636224097,0.00513550329756005,0.000452258205504836,0.00371334110737572
MT2A,0.00711798716689017,0.0102319300152693,1.33578868491956e-10,0.0126909212996132,0.00846221731998581,0.00260974262395343,0.00132433803861235,8.79424834505729e-50,1.8617617076923e-63,4.21144945896243e-134,0.00501772708661668,0.00231430081119502
MT1E,0.00098077364786486,0.00700099810561755,4.81378350399001e-17,0.00712209939547375,0.00656531582661687,1.6462683668471e-11,0.000363962385374248,3.49903630089546e-143,5.85141648257423e-48,5.68985983430629e-05,0.000402567269756244,0.000184968049935097
MT1M,3.17343657498013e-138,0.00117912180783475,2.66889833167969e-55,0.00207645335214545,0.00291083244011204,4.43640199996371e-14,3.52845760997984e-32,0,3.12836534114716e-82,0,0,3.59863369165701e-66
MT1X,8.47020093580258e-27,0.00166569531247481,2.17383186702819e-25,0.00775161560149144,0.00797504032137131,0.000153155037494824,1.02350897379144e-38,0.000168737444854293,2.96422602156457e-42,9.11156704132442e-05,0.00173091909620317,7.23055105622315e-31
HERPUD1,0.00163064687942012,0.00181872351202866,0.00186558243791426,0.000944514479799836,0.0023443235503989,0.00143113589703155,0.000844909675643783,0.000920571370530822,0.00258345766065589,0.00568659439268076,0.00831595970678031,0.00387048090277701
NQO1,0.00132952006698091,0.00757328160667396,0.00261800233062117,0.00398922216821216,0.00219826621697863,0.00159813911452407,0.00347835112086013,0.00313245560129697,1.6051938773702e-147,0,1.26792418518717e-49,0.00230347307501233
COTL1,0.00395786437259088,0.00422264194546651,0.000958210092528843,0.00258563756827465,0.00401293519981474,0.00166194668525386,0.00190709942327077,0.00606873347629793,7.1439195380825e-10,1.66265753322679e-21,0.00127795871031786,1.33826762139976e-10
CYBA,0.00144265671344002,0.00432462922939446,0.00550705452186089,0.00273442559673472,0.00132432124868542,0.000847694683442978,0.00258374631400142,0.00503092013612381,1.50052494638116e-14,0.000268798487971046,0.00110938401880637,0.00197357872184533
EIF4A1,0.00106425434906149,0.00485759460714291,0.00389624787098171,0.000581566144812976,0.00229181251513562,0.00373556957231181,0.00125521490701792,8.06634444473976e-12,0.000852985165207615,0.000699406838842536,0.000434596627442533,3.76477595786599e-05
NAA38,0.00343154827613009,0.00243392647729836,0.0019272755238111,0.00293458187252887,0.00328644569723145,0.00366721591996779,0.00248663439307828,0.00304779610105153,1.68678755117319e-52,2.66304439338648e-13,0.000987601129082988,0.000355019267620412
PMP22,0.000663639282039622,0.000499665159144827,0.00101917421631387,0.00191642664942923,0.000410337857252514,0.00117365454192749,0.00219120475688312,0.00207828692817752,0.00964712326732115,0.00536628749374405,0.00604634918523279,4.1154473116407e-09
MFAP4,3.63900434971396e-231,9.97223983944664e-293,0.00124967008637083,1.6288118899885e-20,1.42631333627066e-224,2.24710554496661e-155,2.88269737120479e-13,8.84197349106661e-09,0.00700341675867089,0.00595342113530267,0.00108759923554027,0.00487244919596893
IGFBP4,0.00416370539712537,0.00363890169960794,0.0054840243481434,0.00685616481759962,0.0072041866526686,0.00340563808592003,0.005405709765624,0.000336321973002743,0.00317772211727982,6.21114456935251e-16,0.00184511666395512,0.000351541101108619
CAVIN1,0.00589153610759142,0.00229237511314218,0.00103855994090746,0.00187218865092959,0.0025171808284581,0.00292575680431938,0.00455071514926158,1.3096751966596e-257,5.02531775065983e-60,0,0,6.5417691762406e-11
COPZ2,0.00429302792359972,0.00115413849368613,0.00144811174508814,0.00340224434982596,0.00231064939770155,0.00263296160613001,0.00331962350792785,5.07770988642422e-67,0.000341768592664265,0.00152289710080001,1.68985988944945e-09,0.00207419048017178
ATP5MC1,0.00301566110755417,0.00437970106601994,0.0025838321875057,0.00165675466081169,0.00271056595374404,0.00372177472205438,0.00197676410242148,1.5304179944304e-249,4.67421548970984e-62,0,0,3.41127584580279e-20
COL1A1,0.00627688199227961,0.00380358333443999,0.00611980576249372,0.0063333982333287,0.00690432996169771,0.000734801483490355,0.00636812407510868,1.59521523449553e-17,0.00693294637291036,4.01299054000142e-53,0.000314659390616695,0.0194240371320425
ATP5PD,0.00180889247772551,0.0045076888979978,0.00291997526378169,0.00185141331057554,0.00253728039491928,0.00472027141194595,0.00285392459645716,2.23574108941617e-262,6.91639209670408e-69,0,0,1.29287498924765e-19
JPT1,0.00258141386490611,0.00496184847577477,0.0018469507062065,4.56064758512319e-10,0.00218827978216071,0.00195787181129567,0.00161694697283015,5.60649778741413e-224,1.15910789835972e-54,0,0,8.31207744913416e-13
SUMO2,0.00269270295221352,0.00398435755282656,0.00434946761748308,0.0033872657346962,0.00315750288133151,0.00462188601658616,0.00291212552875725,1.12248239720258e-07,0.00196132660240516,0.000373982329073974,0.000498867703791026,7.0011262503314e-10
MXRA7,0.00370868232416307,0.00127898247337898,0.00302756094679509,0.00359878621027332,0.00421799799705164,0.00202551842824104,0.00224908076568951,0.000587905548582798,5.23628729941531e-05,2.13966289843533e-59,1.74285358834697e-15,0.0015953385933877
TIMP2,0.00427281455774658,0.000821744774700524,0.00315276087924381,0.00523228595629744,0.00139553599774119,0.00144607177961314,0.00348966560278751,0.00027202815372027,0.00233553024358089,0.0001131528524829,1.75231171890168e-34,0.00196057005425055
NDUFAF8,0.00405585912672878,0.00232199829305855,0.00160099959753833,0.00267399898593148,0.00347472191153433,0.00592838276858697,0.00250721752075403,1.31889397865133e-257,1.60188904140624e-56,0,0,9.63297812225035e-25
